book_id,isbn,authors,original_publication_year,original_title,language_code,image_url
8627,330344951,Winston Graham,1945.0,Ross Poldark,eng,https://images.gr-assets.com/books/1360785361m/194618.jpg
8628,1250067847,Gregg Hurwitz,2016.0,Orphan X,eng,https://images.gr-assets.com/books/1435262799m/25663888.jpg
8629,,Bella Andre,2011.0,The Look of Love,eng,https://images.gr-assets.com/books/1398783845m/11757975.jpg
8630,1587672286,Stephen King,2010.0,Blockade Billy,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8631,752858637,Robert Ludlum,1973.0,The Matlock Paper,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8632,1565125525,Roland Merullo,2007.0,Breakfast with Buddha,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8633,140449213,"Suetonius, Michael Grant, Robert Graves",119.0,De vita Caesarum ,eng,https://images.gr-assets.com/books/1347187766m/29022.jpg
8634,1627761314,"Ibraheem Abbas, إبراهيم عباس, Yasser Bahjatt",2013.0,حوجن,ara,https://images.gr-assets.com/books/1370371939m/18039755.jpg
8635,140294295,Bernard Cornwell,1988.0,Sharpe's Rifles,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8636,345479335,R.A. Salvatore,1999.0,"Vector Prime (Star Wars: The New Jedi Order, #1)",eng,https://images.gr-assets.com/books/1412181316m/192214.jpg
8637,60519568,Scott Westerfeld,2005.0,"Touching Darkness (Midnighters, #2)",en-US,https://images.gr-assets.com/books/1315537376m/24767.jpg
8638,1416593381,Lisa Lutz,2009.0,Revenge of the Spellmans,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8639,1594205345,Charlie LeDuff,2013.0,,eng,https://images.gr-assets.com/books/1350363602m/15811520.jpg
8640,61043494,Dorothy L. Sayers,1935.0,Gaudy Night,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8641,174348495X,C.S. Pacat,2016.0,Kings Rising,eng,https://images.gr-assets.com/books/1454160767m/17158532.jpg
8642,,"Penelope Douglas, Abby Craden, Nelson Hobbs",2014.0,Rival,eng,https://images.gr-assets.com/books/1394971101m/18129852.jpg
8643,60082097,Philip Reeve,2001.0,Mortal Engines,eng,https://images.gr-assets.com/books/1352173057m/287861.jpg
8644,1846058317,"James Patterson, Mark Pearson",2011.0,Private London,eng,https://images.gr-assets.com/books/1328415596m/10399742.jpg
8645,451463072,Faith Hunter,2010.0,Blood Cross,eng,https://images.gr-assets.com/books/1255066735m/6659254.jpg
8646,,Gemma Halliday,2006.0,Spying in High Heels,eng,https://images.gr-assets.com/books/1327885046m/204479.jpg
8647,394758250,Raymond Chandler,1943.0,The Lady in the Lake,eng,https://images.gr-assets.com/books/1501530591m/776159.jpg
8648,439673631,"Bernadette Rossetti-Shustak, Caroline Jayne Church",2005.0,I Love You Through And Through,,https://images.gr-assets.com/books/1328866587m/232958.jpg
8649,525954562,Lisa Gardner,2015.0,,eng,https://images.gr-assets.com/books/1403630851m/22571612.jpg
8650,1401211038,"Jim Krueger, Alex Ross, Doug Braithwaite",2006.0,,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8651,886778441,Tad Williams,1998.0,River of Blue Fire,eng,https://images.gr-assets.com/books/1309992269m/10084.jpg
8652,786814179,"William Nicholson, Peter Sís",2000.0,The Wind Singer,eng,https://images.gr-assets.com/books/1293635554m/295169.jpg
8653,156031612,Scarlett Thomas,2006.0,The End of Mr. Y.,en-US,https://images.gr-assets.com/books/1389137862m/93436.jpg
8654,345501748,"Michael Chabon, Gary Gianni",2007.0,Gentlemen of the Road,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8655,316043001,"James Andrew Miller, Tom Shales",2011.0,Those Guys Have All the Fun: Inside the World of ESPN,en-US,https://images.gr-assets.com/books/1344271458m/9476510.jpg
8656,743484258,Daniel Wallace,1998.0,Big Fish: A Novel of Mythic Proportions,en-GB,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8657,425266869,Tammara Webber,2014.0,Breakable,eng,https://images.gr-assets.com/books/1384787127m/17936925.jpg
8658,62209841,Lisa O'Donnell,2012.0,The Death of Bees,eng,https://images.gr-assets.com/books/1358353202m/15818333.jpg
8659,076790284X,Frances Mayes,1999.0,Bella Tuscany,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8660,451236718,Rachel Caine,2012.0,Black Dawn,eng,https://images.gr-assets.com/books/1318112062m/9526658.jpg
8661,62007289,"Tim Tebow, Nathan Whitaker",2011.0,,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8662,446610380,Octavia E. Butler,1998.0,Parable of the Talents,eng,https://images.gr-assets.com/books/1170553715m/60932.jpg
8663,1613778538,"Joe Hill, Gabriel Rodríguez",2014.0,"Locke & Key, Vol. 6: Alpha & Omega",eng,https://images.gr-assets.com/books/1391443566m/16164271.jpg
8664,,J.G. Ballard,1984.0,Empire of the Sun,,https://images.gr-assets.com/books/1338519188m/56674.jpg
8665,307020754,"Patricia M. Scarry, Richard Scarry",1961.0,"The Country Mouse and the City Mouse, The Dog and His Bone, The Fox and the Crow (A Little Golden Book)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8666,618446877,Paul Theroux,2002.0,Dark Star Safari ,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8667,345327861,Anne McCaffrey,1982.0,Crystal Singer,en-US,https://images.gr-assets.com/books/1403186691m/653711.jpg
8668,,Sarah J. Maas,2012.0,The Assassin and the Underworld,eng,https://images.gr-assets.com/books/1336062984m/13546173.jpg
8669,60283246,"Laura Joffe Numeroff, Felicia Bond",2008.0,If You Give a Cat a Cupcake,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8670,034551128X,James Luceno,2012.0,Star Wars: Darth Plagueis,eng,https://images.gr-assets.com/books/1405546262m/11099729.jpg
8671,006245496X,"Anderson Cooper, Gloria Vanderbilt",2016.0,"The Rainbow Comes and Goes: A Mother and Son On Life, Love, and Loss",eng,https://images.gr-assets.com/books/1456162664m/26072609.jpg
8672,316261246,Ben H. Winters,2016.0,Underground Airlines,eng,https://images.gr-assets.com/books/1443732702m/23208397.jpg
8673,312359667,Ann Cleeves,2006.0,Raven Black,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8674,1250002826,Sherrilyn Kenyon,2012.0,Infamous,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8675,440220424,"Sarah L. Delany, A. Elizabeth Delany, Amy Hill Hearth",1993.0,Having Our Say: The Delany Sisters' First 100 Years,en-US,https://images.gr-assets.com/books/1403192701m/792938.jpg
8676,374299250,Richard Price,2008.0,Lush Life,eng,https://images.gr-assets.com/books/1316137153m/1862313.jpg
8677,671038540,Peter Hedges,1991.0,What's Eating Gilbert Grape,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8678,,Gail Carriger,2013.0,Curtsies & Conspiracies,eng,https://images.gr-assets.com/books/1359660588m/15723286.jpg
8679,385342942,Annie Barrows,2015.0,,eng,https://images.gr-assets.com/books/1465284604m/22551743.jpg
8680,842386882,"Karen Kingsbury, Gary Smalley",2004.0,Reunion,en-US,https://images.gr-assets.com/books/1406506549m/11432.jpg
8681,055299877X,Armistead Maupin,1980.0,More Tales of the City,en-GB,https://images.gr-assets.com/books/1347443502m/16256.jpg
8682,140449442,"Émile Zola, Robin Buss",1867.0,Thérèse Raquin,eng,https://images.gr-assets.com/books/1282318692m/110871.jpg
8683,307394999,Chris Bohjalian,2011.0,,eng,https://images.gr-assets.com/books/1308866180m/10209997.jpg
8684,,J.S. Scott,2013.0,The Billionaire's Obsession ~ Simon,eng,https://images.gr-assets.com/books/1362454880m/17557143.jpg
8685,125011117X,Sarah Pinborough,2017.0,Behind Her Eyes,eng,https://images.gr-assets.com/books/1485279813m/28965131.jpg
8686,486437507,"Robert W. Chambers, E.F. Bleiler",1895.0,The King in Yellow,eng,https://images.gr-assets.com/books/1416873291m/129798.jpg
8687,393307611,Patrick O'Brian,1973.0,H.M.S. Surprise ,eng,https://images.gr-assets.com/books/1453820127m/77427.jpg
8688,451163931,"Ayn Rand, Nathaniel Branden",1961.0,The Virtue of Selfishness: A New Concept of Egoism,eng,https://images.gr-assets.com/books/1425001997m/665.jpg
8689,778325504,Debbie Macomber,2008.0,Twenty Wishes,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8690,670020575,Joseph Boyden,2008.0,Through Black Spruce,en-US,https://images.gr-assets.com/books/1480136683m/3479967.jpg
8691,312571259,Susan  Wilson,2010.0,One Good Dog,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8692,802135781,Jeanette Winterson,1989.0,Sexing the Cherry,eng,https://images.gr-assets.com/books/1328824090m/15050.jpg
8693,312576986,Randy Susan Meyers,2009.0,The Murderer's Daughters,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8694,399154701,J.D. Robb,2008.0,Strangers in Death ,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8695,1423157311,Victoria Schwab,2013.0,The Archived,eng,https://images.gr-assets.com/books/1338729878m/10929432.jpg
8696,802130917,David Mamet,1983.0,Glengarry Glen Ross,eng,https://images.gr-assets.com/books/1396078804m/251446.jpg
8697,156030373,Umberto Eco,1994.0,L'isola del giorno prima,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8698,1250077699,Ruth Wariner,2016.0,The Sound of Gravel,eng,https://images.gr-assets.com/books/1436200674m/25332115.jpg
8699,072324734X,Beatrix Potter,1982.0,The Complete Adventures of Peter Rabbit,eng,https://images.gr-assets.com/books/1309201736m/194870.jpg
8700,606300538,Charles M. Schulz,1965.0,A Charlie Brown Christmas ,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8701,9509051373,Frank Miller,1991.0,,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8702,425223256,Nalini Singh,2008.0,Hostage to Pleasure,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8703,743254430,Adrian Nicole LeBlanc,2003.0,"Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8704,735102864,"Leo Tolstoy, Louise Maude, Aylmer Maude",1899.0,Воскресение,eng,https://images.gr-assets.com/books/1335874776m/42641.jpg
8705,1439134340,Larry Correia,2011.0,Hard Magic,eng,https://images.gr-assets.com/books/1327951330m/8643407.jpg
8706,1847376177,John Sandford,2010.0,Storm Prey,,https://images.gr-assets.com/books/1272913373m/6878614.jpg
8707,310240506,Lee Strobel,2004.0,The Case for a Creator: A Journalist Investigates Scientific Evidence That Points Toward God,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8708,1937007294,Benedict Jacka,2012.0,Fated,eng,https://images.gr-assets.com/books/1330906653m/11737387.jpg
8709,755358783,Maggie O'Farrell,2013.0,Instructions for a Heatwave,en-GB,https://images.gr-assets.com/books/1349796972m/16077150.jpg
8710,345505719,Jonathan Kellerman,2012.0,Victims,eng,https://images.gr-assets.com/books/1313220531m/12022496.jpg
8711,345543122,"Janet Evanovich, Lee Goldberg",2014.0,,eng,https://images.gr-assets.com/books/1410763754m/21530229.jpg
8712,1419717014,Jeff Kinney,2015.0,Old School,eng,https://images.gr-assets.com/books/1430174375m/25222064.jpg
8713,,Victoria Helen Stone,2016.0,"Evelyn, After",en-CA,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8714,786813075,Sharon G. Flake,1998.0,The Skin I'm In,eng,https://images.gr-assets.com/books/1305064345m/751635.jpg
8715,006178480X,James Rollins,2013.0,The Eye of God: A Sigma Force Novel,eng,https://images.gr-assets.com/books/1359823174m/16065538.jpg
8716,571225365,Kazuo Ishiguro,1986.0,An Artist of the Floating World,eng,https://images.gr-assets.com/books/1327786035m/28922.jpg
8717,802118585,"Pascal Mercier, Barbara Harshav",2004.0,Nachtzug nach Lissabon,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8718,62240196,Tessa Dare,2014.0,Romancing the Duke,eng,https://images.gr-assets.com/books/1377311107m/18052985.jpg
8719,451410815,Martha Grimes,1981.0,"The Man With a Load of Mischief (Richard Jury Mystery, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8720,1463756976,Jessica Sorensen,2011.0,The Underworld,eng,https://images.gr-assets.com/books/1417703488m/11714997.jpg
8721,743262131,David McCullough,1977.0,"The Path Between the Seas: The Creation of the Panama Canal, 1870-1914",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8722,62277022,Louise Erdrich,2016.0,LaRose,eng,https://images.gr-assets.com/books/1445606455m/26116430.jpg
8723,1620402750,Lucie Whitehouse,2014.0,Before we met,eng,https://images.gr-assets.com/books/1369569396m/17978144.jpg
8724,61256684,"The Waiter, Steve Dublanica",2008.0,Waiter Rant: Thanks for the Tip-Confessions of a Cynical Waiter,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8725,385366434,Kevin Hearne,2012.0,Two Ravens and One Crow,eng,https://images.gr-assets.com/books/1344336650m/15728721.jpg
8726,543896609,Robert Louis Stevenson,1888.0,The Black Arrow: A Tale of the Two Roses,eng,https://images.gr-assets.com/books/1328014614m/296264.jpg
8727,399157239,"Tom Clancy, Grant Blackwood",2010.0,Dead or Alive,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8728,671729403,V.C. Andrews,1984.0,"Fallen Hearts (Casteel, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8729,756403014,Melanie Rawn,1985.0,Dragon Prince,eng,https://images.gr-assets.com/books/1309210730m/185289.jpg
8730,1439156336,Jeffery Deaver,2010.0,The Burning Wire,en-US,https://images.gr-assets.com/books/1441925165m/7099389.jpg
8731,316899984,Breena Clarke,1999.0,"River, Cross My Heart",eng,https://images.gr-assets.com/books/1344268600m/166101.jpg
8732,802472966,"Nancy Leigh DeMoss, Elisabeth Elliot",2000.0,Lies Women Believe: And the Truth that Sets Them Free,eng,https://images.gr-assets.com/books/1328823111m/109499.jpg
8733,968709184,Jack London,1903.0,To Build a Fire,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8734,316701343,Lisi Harrison,2005.0,Invasion of the Boy Snatchers,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8735,345417968,John Irving,1974.0,The 158-Pound Marriage,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8736,1401322905,Chris Anderson,2009.0,Free: The Future of a Radical Price,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8737,156097432X,"Joe Sacco, Edward Said",1996.0,Palestine,eng,https://images.gr-assets.com/books/1327884409m/769712.jpg
8738,452275040,"Vincent van Gogh, Irving Stone, Jean   Stone",1937.0,Dear Theo: The Letters of Vincent Van Gogh,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8739,7350481,Cecelia Ahern,2012.0,One Hundred Names,eng,https://images.gr-assets.com/books/1421928433m/15732712.jpg
8740,1419122126,Louisa May Alcott,1868.0,Good Wives,,https://images.gr-assets.com/books/1282713827m/78960.jpg
8741,62227327,Yangsze Choo,2013.0,The Ghost Bride,eng,https://images.gr-assets.com/books/1356671808m/16248223.jpg
8742,99409968,"Terry Brooks, George Lucas",1999.0,The Phantom Menace,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8743,1595828753,"Gene Luen Yang, Michael Dante DiMartino, Gurihiru, Bryan Konietzko",2012.0,,eng,https://images.gr-assets.com/books/1335027722m/13096848.jpg
8744,,Karina Halle,2014.0,,eng,https://images.gr-assets.com/books/1418886372m/23844390.jpg
8745,552551317,Jacqueline Wilson,1997.0,Girls in Love,eng,https://images.gr-assets.com/books/1438919442m/266765.jpg
8746,64440516,"Else Holmelund Minarik, Maurice Sendak",1960.0,Little Bear's Friend,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8747,743235274,Twyla Tharp,2003.0,The Creative Habit: Learn It and Use It for Life,eng,https://images.gr-assets.com/books/1477230182m/254799.jpg
8748,,"Mourid Barghouti, مريد البرغوثي",1997.0, رأيت رام الله,ara,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8749,61990655,Jocelyn Davies,2011.0,A Beautiful Dark ,en-US,https://images.gr-assets.com/books/1327916579m/10429025.jpg
8750,788720392,"Marion Zimmer Bradley, Diana L. Paxson",1996.0,Lady of Avalon,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8751,399160450,"Tom Clancy, Mark Greaney",2012.0,Threat Vector,en-US,https://images.gr-assets.com/books/1352225908m/15985392.jpg
8752,671725823,"Miles Davis, Quincy Troupe",1989.0,Miles: The Autobiography,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8753,440409411,Elizabeth Winthrop,1985.0,"The Castle In The Attic (The Castle In The Attic, #1)",eng,https://images.gr-assets.com/books/1178654581m/816752.jpg
8754,61767891,Steven Tyler,2011.0,Does the Noise in My Head Bother You?,en-US,https://images.gr-assets.com/books/1400065793m/6303704.jpg
8755,,George R.R. Martin,2003.0,The Sworn Sword,eng,https://images.gr-assets.com/books/1397654143m/11985631.jpg
8756,1416549978,Jeffery Deaver,2008.0,The Broken Window,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8757,,H.P. Lovecraft,1978.0,,eng,https://images.gr-assets.com/books/1327886768m/11851522.jpg
8758,1476778019,Christina Lauren,2015.0,Beautiful Secret,eng,https://images.gr-assets.com/books/1416624825m/22431039.jpg
8759,399157573,Patricia Cornwell,2013.0,Dust,eng,https://images.gr-assets.com/books/1376882052m/17707654.jpg
8760,486275442,Anton Chekhov,1900.0,Три сестры,eng,https://images.gr-assets.com/books/1416873197m/143513.jpg
8761,439679966,Anthony Horowitz,2006.0,Evil Star,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8762,1476776075,Abbi Glines,2014.0,,eng,https://images.gr-assets.com/books/1402067293m/21411887.jpg
8763,031298328X,"Janet Evanovich, Charlotte Hughes",2002.0,Full Tilt,en-US,https://images.gr-assets.com/books/1479699860m/40313.jpg
8764,316032220,Josh Bazell,2008.0,Beat the Reaper,en-US,https://images.gr-assets.com/books/1316092271m/3173125.jpg
8765,312989768,Elin Hilderbrand,2002.0,Nantucket Nights,,https://images.gr-assets.com/books/1317065229m/284195.jpg
8766,076534078X,"Brian Herbert, Kevin J. Anderson",2002.0,Dune: The Machine Crusade ,eng,https://images.gr-assets.com/books/1412547890m/99218.jpg
8767,345418530,Piers Anthony,1982.0,"Ogre, Ogre (Xanth, #5)",,https://images.gr-assets.com/books/1350835009m/99452.jpg
8768,517502917,"Arthur Conan Doyle, William S. Baring-Gould",1967.0,The Annotated Sherlock Holmes,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8769,425272354,Joanna Wylde,2014.0,Devil's Game,eng,https://images.gr-assets.com/books/1433115819m/18693621.jpg
8770,,Nicky Charles,2010.0,The Keeping,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8771,140547126,Mercer Mayer,1968.0,There's a Nightmare in My Closet (Pied Piper Book),,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8772,62325345,Patricia Cornwell,2014.0,Flesh and Blood,eng,https://images.gr-assets.com/books/1403704254m/20768868.jpg
8773,805445528,Beth Moore,1999.0,Breaking Free,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8774,140504206,Eric Hill,1980.0,Where's Spot? ,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8775,1515303942,"Penelope Ward, Vi Keeland",2015.0,Cocky Bastard,eng,https://images.gr-assets.com/books/1436524506m/25772000.jpg
8776,143035061,Jan Karon,1997.0,Out to Canaan (Mitford),eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8777,316002925,"James Patterson, Michael Ledwidge",2007.0,The Dangerous Days of Daniel X,en-US,https://images.gr-assets.com/books/1266659390m/2235597.jpg
8778,000741949X,"Camilla Läckberg, Tiina Nunnally",2007.0,Tyskungen,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8779,451217454,Terry McMillan,1992.0,Waiting to Exhale,,https://images.gr-assets.com/books/1309282766m/122212.jpg
8780,545240778,Elizabeth Eulberg,2011.0,Prom and Prejudice,eng,https://images.gr-assets.com/books/1281991654m/8369681.jpg
8781,044669567X,Carl Hiaasen,1993.0,Strip Tease,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8782,1400034698,Gabriel García Márquez,1992.0,Doce cuentos peregrinos,,https://images.gr-assets.com/books/1411334612m/22175.jpg
8783,553297988,Kevin J. Anderson,1994.0,"Jedi Search (Star Wars: The Jedi Academy Trilogy, #1)",eng,https://images.gr-assets.com/books/1327958212m/760110.jpg
8784,1595541810,Ted Dekker,2005.0,Showdown by Ted Dekker Signature Edition,eng,https://images.gr-assets.com/books/1329547365m/456057.jpg
8785,399164421,J.D. Robb,2013.0,Thankless in Death ,eng,https://images.gr-assets.com/books/1371102498m/16299341.jpg
8786,743431677,John le Carré,1961.0,Call for the Dead,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8787,142501085,Brian Jacques,1998.0,Marlfox,,https://images.gr-assets.com/books/1311702426m/7999.jpg
8788,679761047,"Yasunari Kawabata, Edward G. Seidensticker",1937.0,雪国 ,eng,https://images.gr-assets.com/books/1474272606m/14028.jpg
8789,767921992,J. Maarten Troost,2006.0,Getting Stoned with Savages: A Trip Through the Islands of Fiji and Vanuatu,,https://images.gr-assets.com/books/1320524119m/122574.jpg
8790,425161242,Robin Cook,1997.0,Chromosome 6,en-US,https://images.gr-assets.com/books/1290140777m/66470.jpg
8791,425178102,Dave Barry,1999.0,Big Trouble,eng,https://images.gr-assets.com/books/1429999879m/893731.jpg
8792,486434095,"Fyodor Dostoyevsky, Ergin Altay",1861.0,Записки из Мёртвого дома,eng,https://images.gr-assets.com/books/1327908745m/17877.jpg
8793,031234872X,Kim Gruenenfelder,2005.0,"A Total Waste of Makeup (Charlize Edwards, #1)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8794,014132063X,Morris Gleitzman,2005.0,Once,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8795,316909688,Cecily von Ziegesar,2003.0,Because I'm Worth It,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8796,399162372,John Sandford,2014.0,,,https://images.gr-assets.com/books/1396837852m/20820995.jpg
8797,62081896,Sara Shepard,2012.0,"Stunning (Pretty Little Liars, #11)",en-US,https://images.gr-assets.com/books/1320516289m/9893355.jpg
8798,449138240,Gary Brandner,1977.0,The Howling,eng,https://images.gr-assets.com/books/1285664467m/481462.jpg
8799,380008319,Roger Zelazny,1975.0,Sign of the Unicorn,en-US,https://images.gr-assets.com/books/1368213756m/239917.jpg
8800,375834869,Carl Hiaasen,2009.0,Scat,en-US,https://images.gr-assets.com/books/1293763551m/3276072.jpg
8801,743231511,Douglas Coupland,1994.0,Life after God,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8802,143036939,John Berendt,2005.0,The City of Falling Angels,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8803,307716546,Rosamund Lupton,2011.0,Afterwards,,https://images.gr-assets.com/books/1330957613m/12598982.jpg
8804,9792230300,Ilana Tan,2007.0,Autumn in Paris,ind,https://images.gr-assets.com/books/1409579772m/1667423.jpg
8805,876855966,Charles Bukowski,1983.0,Hot Water Music,en-US,https://images.gr-assets.com/books/1428126071m/50453.jpg
8806,312980388,Wilbur Smith,1995.0,Warlock: A Novel of Ancient Egypt,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8807,1250054052,Oprah Winfrey,2014.0,,eng,https://images.gr-assets.com/books/1400988917m/21531503.jpg
8808,,Amanda Hocking,2010.0,Wisdom,eng,https://images.gr-assets.com/books/1282281680m/8575295.jpg
8809,1451688385,Colm Tóibín,2012.0,The Testament of Mary,,https://images.gr-assets.com/books/1339797728m/13547234.jpg
8810,,Sara B. Larson,2014.0,Defy,eng,https://images.gr-assets.com/books/1371226819m/17406847.jpg
8811,345452887,Fannie Flagg,1998.0,,eng,https://images.gr-assets.com/books/1304980220m/31493.jpg
8812,9735004100,Mircea Eliade,1933.0,Maitreyi,rum,https://images.gr-assets.com/books/1303896468m/817199.jpg
8813,,Christina McKenna,2008.0,The Misremembered Man,eng,https://images.gr-assets.com/books/1327875304m/13051316.jpg
8814,786886323,Glen David Gold,2001.0, Carter Beats the Devil,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8815,872862097,"Georges Bataille, Joachim Neugroschel, Dovid Bergelson",1928.0,Histoire de l'oeil,eng,https://images.gr-assets.com/books/1490682356m/436806.jpg
8816,039915583X,Kate Jacobs,2007.0,Knit Two,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8817,99417472,Maurice Sendak,1970.0,In the Night Kitchen,eng,https://images.gr-assets.com/books/1327934189m/95144.jpg
8818,99449897,Raymond Carver,1976.0,"Will You Please Be Quiet, Please?",eng,https://images.gr-assets.com/books/1360355821m/11446.jpg
8819,679722017,"Rainer Maria Rilke, Stephen Mitchell, Robert Hass",1976.0,,mul,https://images.gr-assets.com/books/1343101334m/46201.jpg
8820,044657449X,Larissa Ione,2011.0,Eternal Rider,eng,https://images.gr-assets.com/books/1305020644m/8843801.jpg
